dt,user_id,initial_amount,program,deposit,total_deposits,total_deposits_for_month,current_balance,total_transaction_count,total_transaction_count_for_month,is_last_day_of_month
2017-03-30,121,3075,2,0,4504,1732,7579,8,3,False
2017-03-31,121,3075,2,0,4504,1732,7579,8,3,True
2017-01-01,124,631,1,0,0,0,631,0,0,False
2017-01-02,124,631,1,273,273,273,904,1,1,False
2017-01-03,124,631,1,0,273,273,904,1,1,False
2017-01-04,124,631,1,0,273,273,904,1,1,False
2017-01-05,124,631,1,0,273,273,904,1,1,False
2017-01-06,124,631,1,0,273,273,904,1,1,False
2017-01-07,124,631,1,0,273,273,904,1,1,False
2017-01-08,124,631,1,0,273,273,904,1,1,False
2017-01-09,124,631,1,0,273,273,904,1,1,False
2017-01-10,124,631,1,0,273,273,904,1,1,False
2017-01-11,124,631,1,0,273,273,904,1,1,False
2017-01-12,124,631,1,0,273,273,904,1,1,False
2017-01-13,124,631,1,0,273,273,904,1,1,False
2017-01-14,124,631,1,0,273,273,904,1,1,False
2017-01-15,124,631,1,0,273,273,904,1,1,False
2017-01-16,124,631,1,0,273,273,904,1,1,False
2017-01-17,124,631,1,331,604,604,1235,2,2,False
2017-01-18,124,631,1,0,604,604,1235,2,2,False
2017-01-19,124,631,1,0,604,604,1235,2,2,False
2017-01-20,124,631,1,0,604,604,1235,2,2,False
2017-01-21,124,631,1,0,604,604,1235,2,2,False
2017-01-22,124,631,1,0,604,604,1235,2,2,False
2017-01-23,124,631,1,0,604,604,1235,2,2,False
2017-01-24,124,631,1,0,604,604,1235,2,2,False
2017-01-25,124,631,1,0,604,604,1235,2,2,False
2017-01-26,124,631,1,0,604,604,1235,2,2,False
2017-01-27,124,631,1,0,604,604,1235,2,2,False
2017-01-28,124,631,1,0,604,604,1235,2,2,False
2017-01-29,124,631,1,-78,526,526,1157,3,3,False
2017-01-30,124,631,1,0,526,526,1157,3,3,False
2017-01-31,124,631,1,0,526,526,1157,3,3,True
2017-02-01,124,631,1,119,645,119,1276,4,1,False
2017-02-02,124,631,1,337,982,456,1613,5,2,False
2017-02-03,124,631,1,0,982,456,1613,5,2,False
2017-02-04,124,631,1,0,982,456,1613,5,2,False
2017-02-05,124,631,1,0,982,456,1613,5,2,False
2017-02-06,124,631,1,0,982,456,1613,5,2,False
2017-02-07,124,631,1,-63,919,393,1550,6,3,False
2017-02-08,124,631,1,0,919,393,1550,6,3,False
2017-02-09,124,631,1,351,1270,744,1901,7,4,False
2017-02-10,124,631,1,0,1270,744,1901,7,4,False
2017-02-11,124,631,1,0,1270,744,1901,7,4,False
2017-02-12,124,631,1,0,1270,744,1901,7,4,False
2017-02-13,124,631,1,0,1270,744,1901,7,4,False
2017-02-14,124,631,1,295,1565,1039,2196,8,5,False
2017-02-15,124,631,1,0,1565,1039,2196,8,5,False
2017-02-16,124,631,1,0,1565,1039,2196,8,5,False
2017-02-17,124,631,1,0,1565,1039,2196,8,5,False
2017-02-18,124,631,1,0,1565,1039,2196,8,5,False
2017-02-19,124,631,1,0,1565,1039,2196,8,5,False
2017-02-20,124,631,1,0,1565,1039,2196,8,5,False
2017-02-21,124,631,1,0,1565,1039,2196,8,5,False
2017-02-22,124,631,1,0,1565,1039,2196,8,5,False
2017-02-23,124,631,1,0,1565,1039,2196,8,5,False
2017-02-24,124,631,1,0,1565,1039,2196,8,5,False
2017-02-25,124,631,1,0,1565,1039,2196,8,5,False
2017-02-26,124,631,1,-76,1489,963,2120,9,6,False
2017-02-27,124,631,1,0,1489,963,2120,9,6,False
2017-02-28,124,631,1,0,1489,963,2120,9,6,True
2017-03-01,124,631,1,0,1489,0,2120,9,0,False
2017-03-02,124,631,1,0,1489,0,2120,9,0,False
2017-03-03,124,631,1,324,1813,324,2444,10,1,False
2017-03-04,124,631,1,0,1813,324,2444,10,1,False
2017-03-05,124,631,1,0,1813,324,2444,10,1,False
2017-03-06,124,631,1,0,1813,324,2444,10,1,False
2017-03-07,124,631,1,0,1813,324,2444,10,1,False
2017-03-08,124,631,1,0,1813,324,2444,10,1,False
2017-03-09,124,631,1,311,2124,635,2755,11,2,False
2017-03-10,124,631,1,0,2124,635,2755,11,2,False
2017-03-11,124,631,1,320,2444,955,3075,12,3,False
2017-03-12,124,631,1,0,2444,955,3075,12,3,False
2017-03-13,124,631,1,0,2444,955,3075,12,3,False
2017-03-14,124,631,1,0,2444,955,3075,12,3,False
2017-03-15,124,631,1,0,2444,955,3075,12,3,False
2017-03-16,124,631,1,0,2444,955,3075,12,3,False
2017-03-17,124,631,1,0,2444,955,3075,12,3,False
2017-03-18,124,631,1,0,2444,955,3075,12,3,False
2017-03-19,124,631,1,0,2444,955,3075,12,3,False
2017-03-20,124,631,1,0,2444,955,3075,12,3,False
2017-03-21,124,631,1,61,2505,1016,3136,13,4,False
2017-03-22,124,631,1,0,2505,1016,3136,13,4,False
2017-03-23,124,631,1,0,2505,1016,3136,13,4,False
2017-03-24,124,631,1,-41,2464,975,3095,14,5,False
2017-03-25,124,631,1,0,2464,975,3095,14,5,False
2017-03-26,124,631,1,0,2464,975,3095,14,5,False
2017-03-27,124,631,1,0,2464,975,3095,14,5,False
2017-03-28,124,631,1,0,2464,975,3095,14,5,False
2017-03-29,124,631,1,0,2464,975,3095,14,5,False
2017-03-30,124,631,1,0,2464,975,3095,14,5,False
2017-03-31,124,631,1,0,2464,975,3095,14,5,True
2017-01-01,125,1073,1,0,0,0,1073,0,0,False
2017-01-02,125,1073,1,0,0,0,1073,0,0,False
2017-01-03,125,1073,1,0,0,0,1073,0,0,False
2017-01-04,125,1073,1,0,0,0,1073,0,0,False
2017-01-05,125,1073,1,0,0,0,1073,0,0,False
2017-01-06,125,1073,1,0,0,0,1073,0,0,False
2017-01-07,125,1073,1,0,0,0,1073,0,0,False
2017-01-08,125,1073,1,0,0,0,1073,0,0,False
2017-01-09,125,1073,1,0,0,0,1073,0,0,False
2017-01-10,125,1073,1,0,0,0,1073,0,0,False
2017-01-11,125,1073,1,0,0,0,1073,0,0,False
2017-01-12,125,1073,1,0,0,0,1073,0,0,False
2017-01-13,125,1073,1,0,0,0,1073,0,0,False
2017-01-14,125,1073,1,0,0,0,1073,0,0,False
2017-01-15,125,1073,1,0,0,0,1073,0,0,False
2017-01-16,125,1073,1,0,0,0,1073,0,0,False
2017-01-17,125,1073,1,381,381,381,1454,1,1,False
2017-01-18,125,1073,1,0,381,381,1454,1,1,False
2017-01-19,125,1073,1,0,381,381,1454,1,1,False
2017-01-20,125,1073,1,0,381,381,1454,1,1,False
2017-01-21,125,1073,1,157,538,538,1611,2,2,False
2017-01-22,125,1073,1,0,538,538,1611,2,2,False
2017-01-23,125,1073,1,0,538,538,1611,2,2,False
2017-01-24,125,1073,1,0,538,538,1611,2,2,False
2017-01-25,125,1073,1,0,538,538,1611,2,2,False
2017-01-26,125,1073,1,219,757,757,1830,3,3,False
2017-01-27,125,1073,1,215,972,972,2045,4,4,False
2017-01-28,125,1073,1,0,972,972,2045,4,4,False
2017-01-29,125,1073,1,0,972,972,2045,4,4,False
2017-01-30,125,1073,1,0,972,972,2045,4,4,False
2017-01-31,125,1073,1,0,972,972,2045,4,4,True
2017-02-01,125,1073,1,0,972,0,2045,4,0,False
2017-02-02,125,1073,1,0,972,0,2045,4,0,False
2017-02-03,125,1073,1,0,972,0,2045,4,0,False
2017-02-04,125,1073,1,0,972,0,2045,4,0,False
2017-02-05,125,1073,1,0,972,0,2045,4,0,False
2017-02-06,125,1073,1,0,972,0,2045,4,0,False
2017-02-07,125,1073,1,1,973,1,2046,5,1,False
2017-02-08,125,1073,1,249,1222,250,2295,6,2,False
2017-02-09,125,1073,1,0,1222,250,2295,6,2,False
2017-02-10,125,1073,1,0,1222,250,2295,6,2,False
2017-02-11,125,1073,1,0,1222,250,2295,6,2,False
2017-02-12,125,1073,1,0,1222,250,2295,6,2,False
2017-02-13,125,1073,1,0,1222,250,2295,6,2,False
2017-02-14,125,1073,1,0,1222,250,2295,6,2,False
2017-02-15,125,1073,1,0,1222,250,2295,6,2,False
2017-02-16,125,1073,1,0,1222,250,2295,6,2,False
2017-02-17,125,1073,1,0,1222,250,2295,6,2,False
2017-02-18,125,1073,1,0,1222,250,2295,6,2,False
2017-02-19,125,1073,1,0,1222,250,2295,6,2,False
2017-02-20,125,1073,1,0,1222,250,2295,6,2,False
2017-02-21,125,1073,1,0,1222,250,2295,6,2,False
2017-02-22,125,1073,1,0,1222,250,2295,6,2,False
2017-02-23,125,1073,1,0,1222,250,2295,6,2,False
2017-02-24,125,1073,1,0,1222,250,2295,6,2,False
2017-02-25,125,1073,1,0,1222,250,2295,6,2,False
2017-02-26,125,1073,1,0,1222,250,2295,6,2,False
2017-02-27,125,1073,1,0,1222,250,2295,6,2,False
2017-02-28,125,1073,1,0,1222,250,2295,6,2,True
2017-03-01,125,1073,1,0,1222,0,2295,6,0,False
2017-03-02,125,1073,1,0,1222,0,2295,6,0,False
2017-03-03,125,1073,1,0,1222,0,2295,6,0,False
2017-03-04,125,1073,1,0,1222,0,2295,6,0,False
2017-03-05,125,1073,1,0,1222,0,2295,6,0,False
2017-03-06,125,1073,1,-14,1208,-14,2281,7,1,False
2017-03-07,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-08,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-09,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-10,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-11,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-12,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-13,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-14,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-15,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-16,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-17,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-18,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-19,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-20,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-21,125,1073,1,0,1208,-14,2281,7,1,False
2017-03-22,125,1073,1,161,1369,147,2442,8,2,False
2017-03-23,125,1073,1,0,1369,147,2442,8,2,False
2017-03-24,125,1073,1,0,1369,147,2442,8,2,False
2017-03-25,125,1073,1,0,1369,147,2442,8,2,False
2017-03-26,125,1073,1,0,1369,147,2442,8,2,False
2017-03-27,125,1073,1,0,1369,147,2442,8,2,False
2017-03-28,125,1073,1,0,1369,147,2442,8,2,False
2017-03-29,125,1073,1,0,1369,147,2442,8,2,False
2017-03-30,125,1073,1,0,1369,147,2442,8,2,False
2017-03-31,125,1073,1,0,1369,147,2442,8,2,True
2017-01-01,126,269,1,0,0,0,269,0,0,False
2017-01-02,126,269,1,296,296,296,565,1,1,False
2017-01-03,126,269,1,10,306,306,575,2,2,False
2017-01-04,126,269,1,0,306,306,575,2,2,False
2017-01-05,126,269,1,0,306,306,575,2,2,False
2017-01-06,126,269,1,57,363,363,632,3,3,False
2017-01-07,126,269,1,0,363,363,632,3,3,False
2017-01-08,126,269,1,292,655,655,924,4,4,False
2017-01-09,126,269,1,0,655,655,924,4,4,False
2017-01-10,126,269,1,0,655,655,924,4,4,False
2017-01-11,126,269,1,0,655,655,924,4,4,False
2017-01-12,126,269,1,376,1031,1031,1300,5,5,False
2017-01-13,126,269,1,0,1031,1031,1300,5,5,False
2017-01-14,126,269,1,0,1031,1031,1300,5,5,False
2017-01-15,126,269,1,0,1031,1031,1300,5,5,False
2017-01-16,126,269,1,0,1031,1031,1300,5,5,False
2017-01-17,126,269,1,0,1031,1031,1300,5,5,False
2017-01-18,126,269,1,0,1031,1031,1300,5,5,False
2017-01-19,126,269,1,0,1031,1031,1300,5,5,False
2017-01-20,126,269,1,0,1031,1031,1300,5,5,False
2017-01-21,126,269,1,0,1031,1031,1300,5,5,False
2017-01-22,126,269,1,0,1031,1031,1300,5,5,False
2017-01-23,126,269,1,0,1031,1031,1300,5,5,False
2017-01-24,126,269,1,0,1031,1031,1300,5,5,False
2017-01-25,126,269,1,0,1031,1031,1300,5,5,False
2017-01-26,126,269,1,0,1031,1031,1300,5,5,False
2017-01-27,126,269,1,0,1031,1031,1300,5,5,False
2017-01-28,126,269,1,0,1031,1031,1300,5,5,False
2017-01-29,126,269,1,41,1072,1072,1341,6,6,False
2017-01-30,126,269,1,232,1304,1304,1573,7,7,False
2017-01-31,126,269,1,0,1304,1304,1573,7,7,True
2017-02-01,126,269,1,0,1304,0,1573,7,0,False
2017-02-02,126,269,1,0,1304,0,1573,7,0,False
2017-02-03,126,269,1,0,1304,0,1573,7,0,False
2017-02-04,126,269,1,0,1304,0,1573,7,0,False
2017-02-05,126,269,1,0,1304,0,1573,7,0,False
2017-02-06,126,269,1,0,1304,0,1573,7,0,False
2017-02-07,126,269,1,0,1304,0,1573,7,0,False
2017-02-08,126,269,1,0,1304,0,1573,7,0,False
2017-02-09,126,269,1,0,1304,0,1573,7,0,False
2017-02-10,126,269,1,0,1304,0,1573,7,0,False
2017-02-11,126,269,1,0,1304,0,1573,7,0,False
2017-02-12,126,269,1,0,1304,0,1573,7,0,False
2017-02-13,126,269,1,0,1304,0,1573,7,0,False
2017-02-14,126,269,1,0,1304,0,1573,7,0,False
2017-02-15,126,269,1,0,1304,0,1573,7,0,False
2017-02-16,126,269,1,0,1304,0,1573,7,0,False
2017-02-17,126,269,1,0,1304,0,1573,7,0,False
2017-02-18,126,269,1,-36,1268,-36,1537,8,1,False
2017-02-19,126,269,1,0,1268,-36,1537,8,1,False
2017-02-20,126,269,1,193,1461,157,1730,9,2,False
2017-02-21,126,269,1,0,1461,157,1730,9,2,False
2017-02-22,126,269,1,0,1461,157,1730,9,2,False
2017-02-23,126,269,1,131,1592,288,1861,10,3,False
2017-02-24,126,269,1,0,1592,288,1861,10,3,False
2017-02-25,126,269,1,-47,1545,241,1814,11,4,False
2017-02-26,126,269,1,-12,1533,229,1802,12,5,False
2017-02-27,126,269,1,0,1533,229,1802,12,5,False
2017-02-28,126,269,1,0,1533,229,1802,12,5,True
2017-03-01,126,269,1,0,1533,0,1802,12,0,False
2017-03-02,126,269,1,0,1533,0,1802,12,0,False
2017-03-03,126,269,1,0,1533,0,1802,12,0,False
2017-03-04,126,269,1,0,1533,0,1802,12,0,False
2017-03-05,126,269,1,0,1533,0,1802,12,0,False
2017-03-06,126,269,1,0,1533,0,1802,12,0,False
2017-03-07,126,269,1,0,1533,0,1802,12,0,False
2017-03-08,126,269,1,0,1533,0,1802,12,0,False
2017-03-09,126,269,1,0,1533,0,1802,12,0,False
2017-03-10,126,269,1,0,1533,0,1802,12,0,False
2017-03-11,126,269,1,0,1533,0,1802,12,0,False
2017-03-12,126,269,1,0,1533,0,1802,12,0,False
2017-03-13,126,269,1,0,1533,0,1802,12,0,False
2017-03-14,126,269,1,0,1533,0,1802,12,0,False
2017-03-15,126,269,1,0,1533,0,1802,12,0,False
2017-03-16,126,269,1,0,1533,0,1802,12,0,False
2017-03-17,126,269,1,0,1533,0,1802,12,0,False
2017-03-18,126,269,1,0,1533,0,1802,12,0,False
2017-03-19,126,269,1,0,1533,0,1802,12,0,False
2017-03-20,126,269,1,0,1533,0,1802,12,0,False
2017-03-21,126,269,1,0,1533,0,1802,12,0,False
2017-03-22,126,269,1,0,1533,0,1802,12,0,False
2017-03-23,126,269,1,0,1533,0,1802,12,0,False
2017-03-24,126,269,1,0,1533,0,1802,12,0,False
2017-03-25,126,269,1,0,1533,0,1802,12,0,False
2017-03-26,126,269,1,0,1533,0,1802,12,0,False
2017-03-27,126,269,1,0,1533,0,1802,12,0,False
2017-03-28,126,269,1,0,1533,0,1802,12,0,False
2017-03-29,126,269,1,0,1533,0,1802,12,0,False
2017-03-30,126,269,1,0,1533,0,1802,12,0,False
2017-03-31,126,269,1,0,1533,0,1802,12,0,True
2017-01-01,131,358,2,0,0,0,358,0,0,False
2017-01-02,131,358,2,0,0,0,358,0,0,False
2017-01-03,131,358,2,0,0,0,358,0,0,False
2017-01-04,131,358,2,0,0,0,358,0,0,False
2017-01-05,131,358,2,0,0,0,358,0,0,False
2017-01-06,131,358,2,0,0,0,358,0,0,False
2017-01-07,131,358,2,0,0,0,358,0,0,False
2017-01-08,131,358,2,0,0,0,358,0,0,False
2017-01-09,131,358,2,0,0,0,358,0,0,False
2017-01-10,131,358,2,0,0,0,358,0,0,False
2017-01-11,131,358,2,0,0,0,358,0,0,False
2017-01-12,131,358,2,0,0,0,358,0,0,False
2017-01-13,131,358,2,0,0,0,358,0,0,False
2017-01-14,131,358,2,0,0,0,358,0,0,False
2017-01-15,131,358,2,0,0,0,358,0,0,False
2017-01-16,131,358,2,0,0,0,358,0,0,False
2017-01-17,131,358,2,0,0,0,358,0,0,False
2017-01-18,131,358,2,0,0,0,358,0,0,False
2017-01-19,131,358,2,0,0,0,358,0,0,False
2017-01-20,131,358,2,0,0,0,358,0,0,False
2017-01-21,131,358,2,0,0,0,358,0,0,False
2017-01-22,131,358,2,0,0,0,358,0,0,False
2017-01-23,131,358,2,0,0,0,358,0,0,False
2017-01-24,131,358,2,0,0,0,358,0,0,False
2017-01-25,131,358,2,0,0,0,358,0,0,False
2017-01-26,131,358,2,-189,-189,-189,169,1,1,False
2017-01-27,131,358,2,-141,-330,-330,28,2,2,False
2017-01-28,131,358,2,0,-330,-330,28,2,2,False
2017-01-29,131,358,2,0,-330,-330,28,2,2,False
2017-01-30,131,358,2,0,-330,-330,28,2,2,False
2017-01-31,131,358,2,0,-330,-330,28,2,2,True
2017-02-01,131,358,2,0,-330,0,28,2,0,False
2017-02-02,131,358,2,0,-330,0,28,2,0,False
2017-02-03,131,358,2,0,-330,0,28,2,0,False
2017-02-04,131,358,2,0,-330,0,28,2,0,False
2017-02-05,131,358,2,0,-330,0,28,2,0,False
2017-02-06,131,358,2,0,-330,0,28,2,0,False
2017-02-07,131,358,2,0,-330,0,28,2,0,False
2017-02-08,131,358,2,0,-330,0,28,2,0,False
2017-02-09,131,358,2,0,-330,0,28,2,0,False
2017-02-10,131,358,2,0,-330,0,28,2,0,False
2017-02-11,131,358,2,0,-330,0,28,2,0,False
2017-02-12,131,358,2,0,-330,0,28,2,0,False
2017-02-13,131,358,2,0,-330,0,28,2,0,False
2017-02-14,131,358,2,0,-330,0,28,2,0,False
2017-02-15,131,358,2,0,-330,0,28,2,0,False
2017-02-16,131,358,2,0,-330,0,28,2,0,False
2017-02-17,131,358,2,992,662,992,1020,3,1,False
2017-02-18,131,358,2,0,662,992,1020,3,1,False
2017-02-19,131,358,2,0,662,992,1020,3,1,False
2017-02-20,131,358,2,0,662,992,1020,3,1,False
2017-02-21,131,358,2,0,662,992,1020,3,1,False
2017-02-22,131,358,2,0,662,992,1020,3,1,False
2017-02-23,131,358,2,0,662,992,1020,3,1,False
2017-02-24,131,358,2,0,662,992,1020,3,1,False
2017-02-25,131,358,2,0,662,992,1020,3,1,False
2017-02-26,131,358,2,0,662,992,1020,3,1,False
2017-02-27,131,358,2,0,662,992,1020,3,1,False
2017-02-28,131,358,2,0,662,992,1020,3,1,True
2017-03-01,131,358,2,0,662,0,1020,3,0,False
2017-03-02,131,358,2,0,662,0,1020,3,0,False
2017-03-03,131,358,2,0,662,0,1020,3,0,False
2017-03-04,131,358,2,0,662,0,1020,3,0,False
2017-03-05,131,358,2,0,662,0,1020,3,0,False
2017-03-06,131,358,2,0,662,0,1020,3,0,False
2017-03-07,131,358,2,0,662,0,1020,3,0,False
2017-03-08,131,358,2,940,1602,940,1960,4,1,False
2017-03-09,131,358,2,0,1602,940,1960,4,1,False
2017-03-10,131,358,2,0,1602,940,1960,4,1,False
2017-03-11,131,358,2,0,1602,940,1960,4,1,False
2017-03-12,131,358,2,0,1602,940,1960,4,1,False
2017-03-13,131,358,2,0,1602,940,1960,4,1,False
2017-03-14,131,358,2,0,1602,940,1960,4,1,False
2017-03-15,131,358,2,0,1602,940,1960,4,1,False
2017-03-16,131,358,2,0,1602,940,1960,4,1,False
2017-03-17,131,358,2,0,1602,940,1960,4,1,False
2017-03-18,131,358,2,1183,2785,2123,3143,5,2,False
2017-03-19,131,358,2,0,2785,2123,3143,5,2,False
2017-03-20,131,358,2,0,2785,2123,3143,5,2,False
2017-03-21,131,358,2,0,2785,2123,3143,5,2,False
2017-03-22,131,358,2,0,2785,2123,3143,5,2,False
2017-03-23,131,358,2,0,2785,2123,3143,5,2,False
2017-03-24,131,358,2,0,2785,2123,3143,5,2,False
2017-03-25,131,358,2,0,2785,2123,3143,5,2,False
2017-03-26,131,358,2,879,3664,3002,4022,6,3,False
2017-03-27,131,358,2,0,3664,3002,4022,6,3,False
2017-03-28,131,358,2,0,3664,3002,4022,6,3,False
2017-03-29,131,358,2,0,3664,3002,4022,6,3,False
2017-03-30,131,358,2,0,3664,3002,4022,6,3,False
2017-03-31,131,358,2,0,3664,3002,4022,6,3,True
2017-01-01,133,4994,2,0,0,0,4994,0,0,False
2017-01-02,133,4994,2,0,0,0,4994,0,0,False
2017-01-03,133,4994,2,0,0,0,4994,0,0,False
2017-01-04,133,4994,2,0,0,0,4994,0,0,False
2017-01-05,133,4994,2,0,0,0,4994,0,0,False
2017-01-06,133,4994,2,0,0,0,4994,0,0,False
2017-01-07,133,4994,2,0,0,0,4994,0,0,False
2017-01-08,133,4994,2,0,0,0,4994,0,0,False
2017-01-09,133,4994,2,0,0,0,4994,0,0,False
2017-01-10,133,4994,2,0,0,0,4994,0,0,False
2017-01-11,133,4994,2,0,0,0,4994,0,0,False
2017-01-12,133,4994,2,0,0,0,4994,0,0,False
2017-01-13,133,4994,2,0,0,0,4994,0,0,False
2017-01-14,133,4994,2,0,0,0,4994,0,0,False
2017-01-15,133,4994,2,0,0,0,4994,0,0,False
2017-01-16,133,4994,2,0,0,0,4994,0,0,False
2017-01-17,133,4994,2,0,0,0,4994,0,0,False
2017-01-18,133,4994,2,-95,-95,-95,4899,1,1,False
2017-01-19,133,4994,2,703,608,608,5602,2,2,False
2017-01-20,133,4994,2,0,608,608,5602,2,2,False
2017-01-21,133,4994,2,0,608,608,5602,2,2,False
2017-01-22,133,4994,2,0,608,608,5602,2,2,False
2017-01-23,133,4994,2,0,608,608,5602,2,2,False
2017-01-24,133,4994,2,0,608,608,5602,2,2,False
2017-01-25,133,4994,2,0,608,608,5602,2,2,False
2017-01-26,133,4994,2,0,608,608,5602,2,2,False
2017-01-27,133,4994,2,0,608,608,5602,2,2,False
2017-01-28,133,4994,2,0,608,608,5602,2,2,False
2017-01-29,133,4994,2,251,859,859,5853,3,3,False
2017-01-30,133,4994,2,0,859,859,5853,3,3,False
2017-01-31,133,4994,2,0,859,859,5853,3,3,True
2017-02-01,133,4994,2,0,859,0,5853,3,0,False
2017-02-02,133,4994,2,0,859,0,5853,3,0,False
2017-02-03,133,4994,2,0,859,0,5853,3,0,False
2017-02-04,133,4994,2,0,859,0,5853,3,0,False
2017-02-05,133,4994,2,0,859,0,5853,3,0,False
2017-02-06,133,4994,2,0,859,0,5853,3,0,False
2017-02-07,133,4994,2,0,859,0,5853,3,0,False
2017-02-08,133,4994,2,0,859,0,5853,3,0,False
2017-02-09,133,4994,2,0,859,0,5853,3,0,False
2017-02-10,133,4994,2,571,1430,571,6424,4,1,False
2017-02-11,133,4994,2,0,1430,571,6424,4,1,False
2017-02-12,133,4994,2,0,1430,571,6424,4,1,False
2017-02-13,133,4994,2,0,1430,571,6424,4,1,False
2017-02-14,133,4994,2,0,1430,571,6424,4,1,False
2017-02-15,133,4994,2,0,1430,571,6424,4,1,False
2017-02-16,133,4994,2,0,1430,571,6424,4,1,False
2017-02-17,133,4994,2,0,1430,571,6424,4,1,False
2017-02-18,133,4994,2,1009,2439,1580,7433,5,2,False
2017-02-19,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-20,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-21,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-22,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-23,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-24,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-25,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-26,133,4994,2,0,2439,1580,7433,5,2,False
2017-02-27,133,4994,2,-275,2164,1305,7158,6,3,False
2017-02-28,133,4994,2,0,2164,1305,7158,6,3,True
2017-03-01,133,4994,2,0,2164,0,7158,6,0,False
2017-03-02,133,4994,2,810,2974,810,7968,7,1,False
2017-03-03,133,4994,2,0,2974,810,7968,7,1,False
2017-03-04,133,4994,2,0,2974,810,7968,7,1,False
2017-03-05,133,4994,2,0,2974,810,7968,7,1,False
2017-03-06,133,4994,2,0,2974,810,7968,7,1,False
2017-03-07,133,4994,2,0,2974,810,7968,7,1,False
2017-03-08,133,4994,2,0,2974,810,7968,7,1,False
2017-03-09,133,4994,2,0,2974,810,7968,7,1,False
2017-03-10,133,4994,2,0,2974,810,7968,7,1,False
2017-03-11,133,4994,2,0,2974,810,7968,7,1,False
2017-03-12,133,4994,2,0,2974,810,7968,7,1,False
2017-03-13,133,4994,2,0,2974,810,7968,7,1,False
2017-03-14,133,4994,2,0,2974,810,7968,7,1,False
2017-03-15,133,4994,2,0,2974,810,7968,7,1,False
2017-03-16,133,4994,2,0,2974,810,7968,7,1,False
2017-03-17,133,4994,2,0,2974,810,7968,7,1,False
2017-03-18,133,4994,2,0,2974,810,7968,7,1,False
2017-03-19,133,4994,2,0,2974,810,7968,7,1,False
2017-03-20,133,4994,2,0,2974,810,7968,7,1,False
2017-03-21,133,4994,2,0,2974,810,7968,7,1,False
2017-03-22,133,4994,2,0,2974,810,7968,7,1,False
2017-03-23,133,4994,2,0,2974,810,7968,7,1,False
2017-03-24,133,4994,2,0,2974,810,7968,7,1,False
2017-03-25,133,4994,2,0,2974,810,7968,7,1,False
2017-03-26,133,4994,2,0,2974,810,7968,7,1,False
2017-03-27,133,4994,2,235,3209,1045,8203,8,2,False
2017-03-28,133,4994,2,0,3209,1045,8203,8,2,False
2017-03-29,133,4994,2,0,3209,1045,8203,8,2,False
2017-03-30,133,4994,2,0,3209,1045,8203,8,2,False
2017-03-31,133,4994,2,0,3209,1045,8203,8,2,True
2017-01-01,138,146,2,0,0,0,146,0,0,False
2017-01-02,138,146,2,0,0,0,146,0,0,False
2017-01-03,138,146,2,0,0,0,146,0,0,False
2017-01-04,138,146,2,187,187,187,333,1,1,False
2017-01-05,138,146,2,0,187,187,333,1,1,False
2017-01-06,138,146,2,0,187,187,333,1,1,False
2017-01-07,138,146,2,0,187,187,333,1,1,False
2017-01-08,138,146,2,0,187,187,333,1,1,False
2017-01-09,138,146,2,0,187,187,333,1,1,False
2017-01-10,138,146,2,0,187,187,333,1,1,False
2017-01-11,138,146,2,0,187,187,333,1,1,False
2017-01-12,138,146,2,0,187,187,333,1,1,False
2017-01-13,138,146,2,0,187,187,333,1,1,False
2017-01-14,138,146,2,0,187,187,333,1,1,False
2017-01-15,138,146,2,0,187,187,333,1,1,False
2017-01-16,138,146,2,0,187,187,333,1,1,False
2017-01-17,138,146,2,0,187,187,333,1,1,False
2017-01-18,138,146,2,0,187,187,333,1,1,False
2017-01-19,138,146,2,0,187,187,333,1,1,False
2017-01-20,138,146,2,0,187,187,333,1,1,False
2017-01-21,138,146,2,0,187,187,333,1,1,False
2017-01-22,138,146,2,0,187,187,333,1,1,False
2017-01-23,138,146,2,0,187,187,333,1,1,False
2017-01-24,138,146,2,0,187,187,333,1,1,False
2017-01-25,138,146,2,0,187,187,333,1,1,False
2017-01-26,138,146,2,0,187,187,333,1,1,False
2017-01-27,138,146,2,0,187,187,333,1,1,False
2017-01-28,138,146,2,0,187,187,333,1,1,False
